2023-04-14 00:00:00, 40,1.13
2023-04-14 00:00:00, 45,1.13
2023-04-14 00:00:00, 45,1.13
2023-04-28 00:00:00, 45, 1.13
2023-04-28 00:00:00, 45,1.13
2023-04-28 00:00:00, 45,1.13
